,url,price,plan_name,plan_id,metal,plan_type,deductible,oop,benefits,brochure
23,http://www.healthpocket.com/individual-health-insurance/plan/2015-avmed-health-plans-premier-hsaqkb200-ydear,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
24,http://www.healthpocket.com/individual-health-insurance/plan/2015-ambetter-from-sunshine-health-ambetter-balanced-care-1-1ifld,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
25,http://www.healthpocket.com/individual-health-insurance/plan/2015-humana-medical-plan-inc-humana-bronze-4850-south-florida-humx-hmox-9avn0,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
26,http://www.healthpocket.com/individual-health-insurance/plan/2015-ambetter-from-sunshine-health-ambetter-balanced-care-2-vision-adult-dental-lfoba,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
27,http://www.healthpocket.com/individual-health-insurance/plan/2015-ambetter-from-sunshine-health-ambetter-balanced-care-4-ve2gw,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
28,http://www.healthpocket.com/individual-health-insurance/plan/2015-ambetter-from-sunshine-health-ambetter-balanced-care-1-vision-en189,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
29,http://www.healthpocket.com/individual-health-insurance/plan/2015-avmed-health-plans-premiermb300-mkkf7,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
30,http://www.healthpocket.com/individual-health-insurance/plan/2015-ambetter-from-sunshine-health-ambetter-balanced-care-4-vision-s7k9j,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
31,http://www.healthpocket.com/individual-health-insurance/plan/2015-unitedhealthcare-life-insurance-company-bronze-hsa-100-wr84n,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
32,http://www.healthpocket.com/individual-health-insurance/plan/2015-ambetter-from-sunshine-health-ambetter-balanced-care-5-11z3j,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
33,http://www.healthpocket.com/individual-health-insurance/plan/2015-ambetter-from-sunshine-health-ambetter-balanced-care-3-jb8j0,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
34,http://www.healthpocket.com/individual-health-insurance/plan/2015-avmed-health-plans-engagelb600-xa41h,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
35,http://www.healthpocket.com/individual-health-insurance/plan/2015-avmed-health-plans-premiermb400-38azf,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
36,http://www.healthpocket.com/individual-health-insurance/plan/2015-ambetter-from-sunshine-health-ambetter-balanced-care-1-vision-adult-dental-ttr0x,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
37,http://www.healthpocket.com/individual-health-insurance/plan/2015-ambetter-from-sunshine-health-ambetter-balanced-care-5-vision-lpyl3,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
38,http://www.healthpocket.com/individual-health-insurance/plan/2015-humana-medical-plan-inc-humana-silver-4600-south-florida-humx-hmox-cdkrv,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
39,http://www.healthpocket.com/individual-health-insurance/plan/2015-ambetter-from-sunshine-health-ambetter-balanced-care-3-vision-81tk2,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
40,http://www.healthpocket.com/individual-health-insurance/plan/2015-ambetter-from-sunshine-health-ambetter-balanced-care-4-vision-adult-dental-ywa89,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
41,http://www.healthpocket.com/individual-health-insurance/plan/2015-coventryone-coventry-silver-5-copay-2750-carelink-hmo-lf0cy,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
42,http://www.healthpocket.com/individual-health-insurance/plan/2015-coventryone-coventry-silver-10-copay-carelink-hmo-09owv,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
43,http://www.healthpocket.com/individual-health-insurance/plan/2015-ambetter-from-sunshine-health-ambetter-balanced-care-5-vision-adult-dental-y0ytr,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
44,http://www.healthpocket.com/individual-health-insurance/plan/2015-ambetter-from-sunshine-health-ambetter-balanced-care-3-vision-adult-dental-zsbij,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
45,http://www.healthpocket.com/individual-health-insurance/plan/2015-avmed-health-plans-empowermb600-h3r1a,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
46,http://www.healthpocket.com/individual-health-insurance/plan/2015-molina-marketplace-molina-marketplace-gold-plan-k5prz,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
47,http://www.healthpocket.com/individual-health-insurance/plan/2015-avmed-health-plans-premierms200-jkwqh,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
48,http://www.healthpocket.com/individual-health-insurance/plan/2015-unitedhealthcare-life-insurance-company-bronze-copay-select-2-832fs,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
49,http://www.healthpocket.com/individual-health-insurance/plan/2015-unitedhealthcare-life-insurance-company-bronze-copay-select-1-d0h7c,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
50,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-onedeductible-bronze-plan-001-fubs7,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
51,http://www.healthpocket.com/individual-health-insurance/plan/2015-florida-blue-bluecross-blueshield-fl-blueselect-essential-hsa-1452-1s5nv,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
52,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-onedeductible-bronze-plan-002-9vwvo,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
53,http://www.healthpocket.com/individual-health-insurance/plan/2015-avmed-health-plans-agility-hsaqkb100-xdyiq,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
54,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-onedeductible-bronze-plan-001-am3te,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
55,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-bronze-plan-001-5kauq,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
56,http://www.healthpocket.com/individual-health-insurance/plan/2015-avmed-health-plans-engagels500-xl93u,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
57,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-onedeductible-bronze-plan-002-brub0,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
58,http://www.healthpocket.com/individual-health-insurance/plan/2015-avmed-health-plans-premierms100-6xtvo,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
59,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-bronze-plan-001-laep0,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
60,http://www.healthpocket.com/individual-health-insurance/plan/2015-avmed-health-plans-engagels400-el9tu,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
61,http://www.healthpocket.com/individual-health-insurance/plan/2015-florida-blue-bluecross-blueshield-fl-blueselect-essential-hsa-plus-1452p-a0ba4,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
62,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-bronze-plan-004-mrhei,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
63,http://www.healthpocket.com/individual-health-insurance/plan/2015-humana-medical-plan-inc-humana-basic-6600-south-florida-humx-hmox-iio6t,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
64,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-bronze-plan-002-3qyoe,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
65,http://www.healthpocket.com/individual-health-insurance/plan/2015-coventryone-coventry-gold-5-copay-carelink-hmo-z8vja,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
66,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-bronze-plan-003-hxdhl,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
67,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-bronze-plan-004-vh6r0,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
68,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-bronze-plan-005-5bq9d,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
69,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-bronze-plan-002-4t7bv,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
70,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-bronze-plan-003-t67go,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
71,http://www.healthpocket.com/individual-health-insurance/plan/2015-ambetter-from-sunshine-health-ambetter-secure-care-1-with-3-free-pcp-visits-v6vju,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
72,http://www.healthpocket.com/individual-health-insurance/plan/2015-humana-medical-plan-inc-humana-gold-2500-south-florida-humx-hmox-jlm7p,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
73,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-bronze-plan-005-9o8ru,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
74,http://www.healthpocket.com/individual-health-insurance/plan/2015-avmed-health-plans-empowerms500-wofi1,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
75,http://www.healthpocket.com/individual-health-insurance/plan/2015-ambetter-from-sunshine-health-ambetter-secure-care-2-i9idw,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
76,http://www.healthpocket.com/individual-health-insurance/plan/2015-preferred-medical-plan-inc-silver-deluxe-cx-dade-zop8n,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
77,http://www.healthpocket.com/individual-health-insurance/plan/2015-florida-blue-bluecross-blueshield-fl-blueselect-everyday-health-1449-2c88a,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
78,http://www.healthpocket.com/individual-health-insurance/plan/2015-cigna-healthcare-mycigna-health-savings-6100-r1aqt,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
79,http://www.healthpocket.com/individual-health-insurance/plan/2015-ambetter-from-sunshine-health-ambetter-secure-care-1-with-3-free-pcp-visits-vision-y3y3n,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
80,http://www.healthpocket.com/individual-health-insurance/plan/2015-unitedhealthcare-life-insurance-company-silver-copay-select-2-s9gad,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
81,http://www.healthpocket.com/individual-health-insurance/plan/2015-unitedhealthcare-life-insurance-company-silver-hsa-100-zz37j,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
82,http://www.healthpocket.com/individual-health-insurance/plan/2015-avmed-health-plans-empowerms400-r2fek,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
83,http://www.healthpocket.com/individual-health-insurance/plan/2015-ambetter-from-sunshine-health-ambetter-secure-care-2-vision-np3bo,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
84,http://www.healthpocket.com/individual-health-insurance/plan/2015-unitedhealthcare-life-insurance-company-silver-copay-select-1-2q0tv,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
85,http://www.healthpocket.com/individual-health-insurance/plan/2015-florida-blue-bluecross-blueshield-fl-blueselect-everyday-health-plus-1449p-x4kl9,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
86,http://www.healthpocket.com/individual-health-insurance/plan/2015-florida-blue-bluecross-blueshield-fl-blueselect-everyday-health-1443-zp0d0,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
87,http://www.healthpocket.com/individual-health-insurance/plan/2015-ambetter-from-sunshine-health-ambetter-secure-care-1-with-3-free-pcp-visits-vision-adult-dental-hogdy,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
88,http://www.healthpocket.com/individual-health-insurance/plan/2015-cigna-healthcare-mycigna-health-flex-5000-bronze-jmfha,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
89,http://www.healthpocket.com/individual-health-insurance/plan/2015-ambetter-from-sunshine-health-ambetter-secure-care-2-vision-adult-dental-6o68s,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
90,http://www.healthpocket.com/individual-health-insurance/plan/2015-avmed-health-plans-engagelg200-g415t,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
91,http://www.healthpocket.com/individual-health-insurance/plan/2015-florida-blue-bluecross-blueshield-fl-blueselect-everyday-health-plus-1443p-iuh5m,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
92,http://www.healthpocket.com/individual-health-insurance/plan/2015-florida-blue-bluecross-blueshield-fl-blueselect-essential-hsa-1442-sgy7p,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
93,http://www.healthpocket.com/individual-health-insurance/plan/2015-avmed-health-plans-agilityms100-iiivz,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
94,http://www.healthpocket.com/individual-health-insurance/plan/2015-avmed-health-plans-catastrophic100-qxizl,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
95,http://www.healthpocket.com/individual-health-insurance/plan/2015-avmed-health-plans-engagelg300-3gfgk,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
96,http://www.healthpocket.com/individual-health-insurance/plan/2015-florida-blue-hmo-a-bluecross-blueshield-fl-company-bluecare-essential-hsa-1486-kbdim,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
97,http://www.healthpocket.com/individual-health-insurance/plan/2015-freedom-life-insurance-ehb-2015-ip-fl-flic-yrmk3,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
98,http://www.healthpocket.com/individual-health-insurance/plan/2015-florida-blue-bluecross-blueshield-fl-blueselect-essential-hsa-plus-1442p-jfp1h,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
99,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-silver-plan-003-4706p,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
100,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-silver-plan-001-rdn86,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
101,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-catastrophic-plan-001-c880c,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
102,http://www.healthpocket.com/individual-health-insurance/plan/2015-avmed-health-plans-empowermg200-uahvf,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
103,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-catastrophic-plan-001-1zexc,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
104,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-silver-plan-003-l4ank,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
105,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-silver-plan-001-y4bbp,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
106,http://www.healthpocket.com/individual-health-insurance/plan/2015-florida-blue-bluecross-blueshield-fl-blueselect-everyday-health-1464-d8ar3,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
107,http://www.healthpocket.com/individual-health-insurance/plan/2015-florida-blue-hmo-a-bluecross-blueshield-fl-company-bluecare-essential-hsa-plus-1486p-pv2q1,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
108,http://www.healthpocket.com/individual-health-insurance/plan/2015-unitedhealthcare-life-insurance-company-gold-copay-select-1-pacd5,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
109,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-silver-plan-002-rnqup,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
110,http://www.healthpocket.com/individual-health-insurance/plan/2015-humana-medical-plan-inc-humana-platinum-1000-south-florida-humx-hmox-st5id,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
111,http://www.healthpocket.com/individual-health-insurance/plan/2015-avmed-health-plans-empowermg300-ytgc3,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
112,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-silver-plan-002-qz2sq,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
113,http://www.healthpocket.com/individual-health-insurance/plan/2015-unitedhealthcare-life-insurance-company-select-saver-f1gl3,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
114,http://www.healthpocket.com/individual-health-insurance/plan/2015-unitedhealthcare-life-insurance-company-gold-copay-select-2-5xw4d,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
115,http://www.healthpocket.com/individual-health-insurance/plan/2015-florida-blue-bluecross-blueshield-fl-blueoptions-essential-hsa-1419-0qgnn,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
116,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-silver-plan-004-0hdcg,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
117,http://www.healthpocket.com/individual-health-insurance/plan/2015-florida-blue-bluecross-blueshield-fl-blueselect-everyday-health-plus-1464p-hfpps,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
118,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-silver-plan-004-xzpu0,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
119,http://www.healthpocket.com/individual-health-insurance/plan/2015-florida-blue-bluecross-blueshield-fl-blueselect-everyday-health-1456-hqag8,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
120,http://www.healthpocket.com/individual-health-insurance/plan/2015-cigna-healthcare-mycigna-health-flex-2750-5lffo,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
121,http://www.healthpocket.com/individual-health-insurance/plan/2015-avmed-health-plans-engagelp100-swoso,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
122,http://www.healthpocket.com/individual-health-insurance/plan/2015-cigna-healthcare-mycigna-health-flex-5000-03ms9,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
123,http://www.healthpocket.com/individual-health-insurance/plan/2015-cigna-healthcare-mycigna-health-flex-1500-cm5sd,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
124,http://www.healthpocket.com/individual-health-insurance/plan/2015-florida-blue-bluecross-blueshield-fl-blueoptions-essential-hsa-plus-1419p-s17x6,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
125,http://www.healthpocket.com/individual-health-insurance/plan/2015-preferred-medical-plan-inc-gold-premier-bx-dade-icvf8,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
126,http://www.healthpocket.com/individual-health-insurance/plan/2015-florida-blue-hmo-a-bluecross-blueshield-fl-company-bluecare-everyday-health-1483-x488k,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
127,http://www.healthpocket.com/individual-health-insurance/plan/2015-florida-blue-hmo-a-bluecross-blueshield-fl-company-bluecare-everyday-health-1477-o6mbz,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
128,http://www.healthpocket.com/individual-health-insurance/plan/2015-florida-blue-bluecross-blueshield-fl-blueselect-everyday-health-plus-1456p-38put,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
129,http://www.healthpocket.com/individual-health-insurance/plan/2015-cigna-healthcare-mycigna-health-savings-3400-8ih9k,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
130,http://www.healthpocket.com/individual-health-insurance/plan/2015-florida-blue-bluecross-blueshield-fl-blueoptions-everyday-health-1416-y332i,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
