,url,price,plan_name,plan_id,metal,plan_type,deductible,oop,benefits,brochure
65,http://www.healthpocket.com/individual-health-insurance/plan/2015-cigna-healthcare-mycigna-health-savings-3400-jvf2j,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
66,http://www.healthpocket.com/individual-health-insurance/plan/2015-scott-and-white-health-plan-scott-and-white-health-plan-catastrophic-6350-swuyq,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
67,http://www.healthpocket.com/individual-health-insurance/plan/2015-blue-cross-and-blue-shield-of-texas-blue-choice-silver-ppo-003-265u8,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
68,http://www.healthpocket.com/individual-health-insurance/plan/2015-blue-cross-and-blue-shield-of-texas-blue-cross-blue-shield-solution-3-a-multi-state-plan-np58u,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
69,http://www.healthpocket.com/individual-health-insurance/plan/2015-aetna-aetna-silver-5-copay-2750-wzmoo,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
70,http://www.healthpocket.com/individual-health-insurance/plan/2015-blue-cross-and-blue-shield-of-texas-blue-advantage-gold-hmo-010-ycf10,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
71,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-onedeductible-bronze-plan-001-nr3d5,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
72,http://www.healthpocket.com/individual-health-insurance/plan/2015-blue-cross-and-blue-shield-of-texas-blue-choice-silver-ppo-004-mdzcr,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
73,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-onedeductible-bronze-plan-001-s3t24,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
74,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-onedeductible-bronze-plan-002-rmv18,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
75,http://www.healthpocket.com/individual-health-insurance/plan/2015-unitedhealthcare-life-insurance-company-gold-copay-select-1-8nheu,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
76,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-bronze-plan-001-1g2hj,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
77,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-onedeductible-bronze-plan-002-ei7wr,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
78,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-bronze-plan-001-2jvgg,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
79,http://www.healthpocket.com/individual-health-insurance/plan/2015-unitedhealthcare-life-insurance-company-select-saver-45qh3,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
80,http://www.healthpocket.com/individual-health-insurance/plan/2015-cigna-healthcare-mycigna-copay-assure-silver-048ii,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
81,http://www.healthpocket.com/individual-health-insurance/plan/2015-scott-and-white-health-plan-scott-and-white-health-plan-gold-hmo-30-65kp8,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
82,http://www.healthpocket.com/individual-health-insurance/plan/2015-unitedhealthcare-life-insurance-company-gold-copay-select-2-4ny10,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
83,http://www.healthpocket.com/individual-health-insurance/plan/2015-blue-cross-and-blue-shield-of-texas-blue-security-choice-ppo-010-2on1c,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
84,http://www.healthpocket.com/individual-health-insurance/plan/2015-blue-cross-and-blue-shield-of-texas-blue-advantage-gold-hmo-008-kfo8p,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
85,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-bronze-plan-004-ukzpw,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
86,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-bronze-plan-002-a0rk2,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
87,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-bronze-plan-004-t8yll,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
88,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-bronze-plan-003-l3fyi,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
89,http://www.healthpocket.com/individual-health-insurance/plan/2015-aetna-aetna-gold-5-copay-hhcuy,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
90,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-bronze-plan-002-ibazr,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
91,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-bronze-plan-005-i8xei,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
92,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-bronze-plan-003-hktkt,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
93,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-bronze-plan-005-1unmo,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
94,http://www.healthpocket.com/individual-health-insurance/plan/2015-cigna-healthcare-mycigna-health-flex-1250-g2dcv,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
95,http://www.healthpocket.com/individual-health-insurance/plan/2015-freedom-life-insurance-ehb-2014-ip-tx-flic-hdxfm,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
96,http://www.healthpocket.com/individual-health-insurance/plan/2015-cigna-healthcare-mycigna-copay-assure-gold-ixtsf,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
97,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-catastrophic-plan-001-75mrb,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
98,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-catastrophic-plan-001-zo1k5,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
99,http://www.healthpocket.com/individual-health-insurance/plan/2015-blue-cross-and-blue-shield-of-texas-blue-choice-gold-ppo-001-z67uh,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
100,http://www.healthpocket.com/individual-health-insurance/plan/2015-unitedhealthcare-life-insurance-company-platinum-copay-select-o7785,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
101,http://www.healthpocket.com/individual-health-insurance/plan/2015-blue-cross-and-blue-shield-of-texas-blue-choice-gold-ppo-002-dyx6r,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
102,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-silver-plan-003-9z9z2,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
103,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-silver-plan-001-91sdr,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
104,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-silver-plan-001-qrx7u,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
105,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-silver-plan-003-i7ga1,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
106,http://www.healthpocket.com/individual-health-insurance/plan/2015-blue-cross-and-blue-shield-of-texas-blue-cross-blue-shield-premier-2-a-multi-state-plan-vxklt,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
107,http://www.healthpocket.com/individual-health-insurance/plan/2015-blue-cross-and-blue-shield-of-texas-blue-choice-gold-ppo-011-529qu,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
108,http://www.healthpocket.com/individual-health-insurance/plan/2015-blue-cross-and-blue-shield-of-texas-blue-choice-gold-ppo-012-gv0y2,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
109,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-silver-plan-002-wr4jb,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
110,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-silver-plan-002-swhvz,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
111,http://www.healthpocket.com/individual-health-insurance/plan/2015-blue-cross-and-blue-shield-of-texas-blue-cross-blue-shield-premier-1-a-multi-state-plan-kz2r3,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
112,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-silver-plan-004-6qqj9,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
113,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-silver-plan-004-0wvqj,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
114,http://www.healthpocket.com/individual-health-insurance/plan/2015-freedom-life-insurance-ehb-2014-ip-tx-flic-1c383,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
115,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-gold-plan-002-c5xqd,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
116,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-gold-plan-002-t2hum,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
117,http://www.healthpocket.com/individual-health-insurance/plan/2015-freedom-life-insurance-ehb-2014-ip-tx-flic-7jhdj,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
118,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-platinum-plan-002-3cui5,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
119,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-platinum-plan-002-p3t9d,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
