id,state,zip,Plan Category,Plan Type,HP ID (may be blank),Company Name (normalized),Plan Name,ex_enlink,ex_splink,enlink,splink
S5660-112-0,GA,30002,PARTD,PDP,MedcoMedicare,Medco Medicare,Express Scripts Medicare - Value (PDP),https://host1.medcohealth.com/art/medicare15/pdf/15sob.pdf,,${enlink},${splink}
H1170-009-0,GA,30189,PARTCRX,HMO,KaiserPermanente,Kaiser Permanente,Kaiser Permanente Senior Advantage Basic (HMO),https://medicare.kaiserpermanente.org/medicare/pdfs/2015/ga_SB_enhanced_basic.pdf,,${enlink},${splink}
H1170-002-0,GA,30189,PARTCRX,HMO,KaiserPermanente,Kaiser Permanente,Kaiser Permanente Senior Advantage Enhanced (HMO),https://medicare.kaiserpermanente.org/medicare/pdfs/2015/ga_SB_enhanced_basic.pdf,,${enlink},${splink}
H1170-008-0,GA,30189,PARTCRX,HMO SNP,KaiserPermanente,Kaiser Permanente,Senior Advantage Medicare Medicaid Plan (HMO SNP),https://medicare.kaiserpermanente.org/medicare/pdfs/2015/ga_SB_SNP.pdf,,${enlink},${splink}
H5422-008-0,GA,31302,PARTCRX,HMO,BlueCrossBlueShieldofGeorgia_GA,Blue Cross Blue Shield of Georgia,BlueValue Basic (HMO),https://www.bcbsga.com/shop/content/olspublic/pdf/2015/english/HMO_Kit_BV_Bas_GA.pdf,,${enlink},${splink}
H5422-007-0,GA,30215,PARTCRX,HMO SNP,BlueCrossBlueShieldofGeorgia_GA,Blue Cross Blue Shield of Georgia,BCBSHP Dual Advantage (HMO SNP),https://www.bcbsga.com/shop/content/olspublic/pdf/2015/english/HMO_Kit_Dual_GA.pdf,,${enlink},${splink}
H9947-005-1,GA,31020,PARTCRX,PPO,BlueCrossBlueShieldofGeorgia_GA,Blue Cross Blue Shield of Georgia,Medicare Preferred Core (PPO),https://www.bcbsga.com/shop/content/olspublic/pdf/2015/english/PPO_Kit_Md_Pref_Bib_GA.pdf,,${enlink},${splink}
H9947-005-2,GA,30041,PARTCRX,PPO,BlueCrossBlueShieldofGeorgia_GA,Blue Cross Blue Shield of Georgia,Medicare Preferred Core (PPO),https://www.bcbsga.com/shop/content/olspublic/pdf/2015/english/PPO_Kit_Md_Pref_For_GA.pdf,,${enlink},${splink}
H1111-006-0,GA,30189,PARTCRX,HMO,UnitedHealthcare_Med,UnitedHealthcare,AARP MedicareComplete (HMO),https://www.uhcmedicaresolutions.com/alphadog/AAGA15HM3576650_001,,${enlink},${splink}
H1112-006-0,GA,30011,PARTCRX,HMO SNP,WellCare,WellCare,WellCare Access (HMO SNP),https://www.wellcare.com/WCAssets/corporate/assets/2015/ga_care_access_sb_eng_2015.pdf,,${enlink},${splink}
H1112-027-0,GA,30011,PARTCRX,HMO,WellCare,WellCare,WellCare Value (HMO),https://www.wellcare.com/WCAssets/corporate/assets/2015/ga_care_barrow_value_sb_eng_2015.pdf,,${enlink},${splink}
S9579-042-0,GA,30002,PARTD,PDP,StonebridgeLife,Stonebridge Life,Transamerica MedicareRx Choice (PDP),https://members.transamericamedicarerx.com/brandcontentprovider/YOURPLAN/MGI02_1_planInfo/pdf/S9579_Summary_of_Benefits_Choice1_2015.pdf?_ga=1.65404142.1994257148.1413786205,https://members.transamericamedicarerx.com/brandcontentprovider/YOURPLAN/MGI02_1_planInfo/pdf/S9579_Summary_of_Benefits_Spanish_Choice1_2015.pdf?_ga=1.65404142.1994257148.1413786205,${enlink},${splink}
S9579-009-0,GA,30002,PARTD,PDP,StonebridgeLife,Stonebridge Life,Transamerica MedicareRx Classic (PDP),https://members.transamericamedicarerx.com/brandcontentprovider/YOURPLAN/MGI01_1_planInfo/pdf/S9579_Summary_of_Benefits_Classic1_2015.pdf?_ga=1.171260896.1994257148.1413786205,https://members.transamericamedicarerx.com/brandcontentprovider/YOURPLAN/MGI01_1_planInfo/pdf/S9579_Summary_of_Benefits_Spanish_Classic1_2015.pdf?_ga=1.171260896.1994257148.1413786205,${enlink},${splink}
H5302-003-0,GA,31308,PARTCRX,HMO-POS,CoventryHealthCare,Coventry Health Care,Advantra Silver (HMO-POS),http://coventry-medicare.coventryhealthcare.com/A300537,,${enlink},${splink}
H9847-005-0,GA,30011,PARTCRX,PPO,CoventryHealthCare,Coventry Health Care,Advantra Preferred (PPO),http://coventry-medicare.coventryhealthcare.com/A300571,,${enlink},${splink}
S5768-169-0,GA,30002,PARTD,PDP,FirstHealth,First Health,First Health Part D Premier Plus (PDP),http://coventry-medicare.coventryhealthcare.com/first-health-part-d/member-benefits/premier-plus-member-benefits/A300610,,${enlink},${splink}
S5768-133-0,GA,30002,PARTD,PDP,FirstHealth,First Health,First Health Part D Value Plus (PDP),http://coventry-medicare.coventryhealthcare.com/first-health-part-d/member-benefits/value-plus-member-benefits/A300582,,${enlink},${splink}
