,url,price,plan_name,plan_id,metal,plan_type,deductible,oop,benefits,brochure
12,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-personal-choice-ppo-bronze-reserve-h6j3y,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
13,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-keystone-hmo-bronze-e3a1d,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
14,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-keystone-hmo-bronze-3324f,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
15,http://www.healthpocket.com/individual-health-insurance/plan/2015-aetna-aetna-silver-10-copay-hmo-savings-plus-c9ve0,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
16,http://www.healthpocket.com/individual-health-insurance/plan/2015-unitedhealthcare-unitedhealthcare-gold-compass-500-tkjud,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
17,http://www.healthpocket.com/individual-health-insurance/plan/2015-unitedhealthcare-life-insurance-company-bronze-hsa-100-q0ce3,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
18,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-keystone-hmo-silver-proactive-eaprq,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
19,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-keystone-hmo-silver-proactive-c6euf,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
20,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-personal-choice-ppo-bronze-ymtel,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
21,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-personal-choice-ppo-bronze-qpiqc,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
22,http://www.healthpocket.com/individual-health-insurance/plan/2015-aetna-aetna-silver-5-copay-2500-hmo-savings-plus-sad73,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
23,http://www.healthpocket.com/individual-health-insurance/plan/2015-aetna-aetna-silver-10-copay-hmo-9kyje,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
24,http://www.healthpocket.com/individual-health-insurance/plan/2015-unitedhealthcare-life-insurance-company-bronze-copay-select-2-j40rc,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
1,http://www.healthpocket.com/individual-health-insurance/plan/2015-unitedhealthcare-unitedhealthcare-bronze-compass-hsa-4900-0m5wf,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
2,http://www.healthpocket.com/individual-health-insurance/plan/2015-aetna-aetna-bronze-15-copay-hmo-savings-plus-hb5k6,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
3,http://www.healthpocket.com/individual-health-insurance/plan/2015-unitedhealthcare-unitedhealthcare-bronze-compass-5500-t4czd,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
4,http://www.healthpocket.com/individual-health-insurance/plan/2015-aetna-aetna-bronze-deductible-only-hsa-eligible-hmo-9tlcv,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
5,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-personal-choice-bronze-basic-5p1nf,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
6,http://www.healthpocket.com/individual-health-insurance/plan/2015-aetna-aetna-bronze-deductible-only-hsa-eligible-oamc-d2ek6,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
7,http://www.healthpocket.com/individual-health-insurance/plan/2015-aetna-aetna-bronze-20-copay-hmo-ef1gv,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
8,http://www.healthpocket.com/individual-health-insurance/plan/2015-unitedhealthcare-unitedhealthcare-silver-compass-5000-qtfzd,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
9,http://www.healthpocket.com/individual-health-insurance/plan/2015-unitedhealthcare-unitedhealthcare-silver-compass-hsa-1600-p3b9h,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
10,http://www.healthpocket.com/individual-health-insurance/plan/2015-aetna-aetna-bronze-20-copay-oamc-f2k40,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
11,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-personal-choice-ppo-bronze-reserve-979lf,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
12,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-personal-choice-ppo-bronze-reserve-h6j3y,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
13,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-keystone-hmo-bronze-e3a1d,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
14,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-keystone-hmo-bronze-3324f,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
15,http://www.healthpocket.com/individual-health-insurance/plan/2015-aetna-aetna-silver-10-copay-hmo-savings-plus-c9ve0,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
16,http://www.healthpocket.com/individual-health-insurance/plan/2015-unitedhealthcare-unitedhealthcare-gold-compass-500-tkjud,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
17,http://www.healthpocket.com/individual-health-insurance/plan/2015-unitedhealthcare-life-insurance-company-bronze-hsa-100-q0ce3,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
18,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-keystone-hmo-silver-proactive-eaprq,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
19,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-keystone-hmo-silver-proactive-c6euf,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
20,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-personal-choice-ppo-bronze-ymtel,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
21,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-personal-choice-ppo-bronze-qpiqc,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
22,http://www.healthpocket.com/individual-health-insurance/plan/2015-aetna-aetna-silver-5-copay-2500-hmo-savings-plus-sad73,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
23,http://www.healthpocket.com/individual-health-insurance/plan/2015-aetna-aetna-silver-10-copay-hmo-9kyje,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
24,http://www.healthpocket.com/individual-health-insurance/plan/2015-unitedhealthcare-life-insurance-company-bronze-copay-select-2-j40rc,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
25,http://www.healthpocket.com/individual-health-insurance/plan/2015-aetna-aetna-gold-0-copay-hmo-savings-plus-e5meb,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
26,http://www.healthpocket.com/individual-health-insurance/plan/2015-unitedhealthcare-life-insurance-company-bronze-copay-select-1-dilia,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
27,http://www.healthpocket.com/individual-health-insurance/plan/2015-aetna-aetna-silver-10-copay-oamc-mrwa0,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
28,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-keystone-hmo-silver-cllj7,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
29,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-keystone-hmo-silver-jw05j,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
30,http://www.healthpocket.com/individual-health-insurance/plan/2015-aetna-aetna-silver-5-copay-2750-hmo-7omwy,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
31,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-onedeductible-bronze-plan-001-zpjtm,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
32,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-onedeductible-bronze-plan-002-1yl6l,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
33,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-bronze-plan-001-sftg0,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
34,http://www.healthpocket.com/individual-health-insurance/plan/2015-aetna-aetna-silver-5-copay-2750-oamc-ea86d,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
35,http://www.healthpocket.com/individual-health-insurance/plan/2015-unitedhealthcare-life-insurance-company-silver-copay-select-2-dmsa4,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
36,http://www.healthpocket.com/individual-health-insurance/plan/2015-unitedhealthcare-life-insurance-company-silver-hsa-100-rhzce,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
37,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-bronze-plan-004-l0ubz,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
38,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-keystone-hmo-gold-proactive-4de0d,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
39,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-keystone-hmo-gold-proactive-cgpv2,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
40,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-bronze-plan-002-xc409,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
41,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-bronze-plan-003-j4orw,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
42,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-bronze-plan-005-hpuh4,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
43,http://www.healthpocket.com/individual-health-insurance/plan/2015-unitedhealthcare-life-insurance-company-silver-copay-select-1-2kia4,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
44,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-personal-choice-catastrophic-1bxl7,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
45,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-personal-choice-catastrophic-2nuow,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
46,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-personal-choice-ppo-silver-7frwm,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
47,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-personal-choice-ppo-silver-4beqp,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
48,http://www.healthpocket.com/individual-health-insurance/plan/2015-aetna-aetna-gold-5-copay-hmo-cjexc,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
49,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-blue-cross-silver-a-multi-state-plan-gmpa9,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
50,http://www.healthpocket.com/individual-health-insurance/plan/2015-freedom-life-insurance-ehb-2015-ip-pa-flic-zl04s,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
51,http://www.healthpocket.com/individual-health-insurance/plan/2015-national-foundation-life-insurance-ehb-2015-ip-pa-flic-kwkiz,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
52,http://www.healthpocket.com/individual-health-insurance/plan/2015-aetna-aetna-gold-5-copay-oamc-pjtjx,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
53,http://www.healthpocket.com/individual-health-insurance/plan/2015-unitedhealthcare-life-insurance-company-select-saver-inhaf,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
54,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-catastrophic-plan-001-em1tw,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
55,http://www.healthpocket.com/individual-health-insurance/plan/2015-unitedhealthcare-life-insurance-company-gold-copay-select-1-q43hi,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
56,http://www.healthpocket.com/individual-health-insurance/plan/2015-unitedhealthcare-life-insurance-company-gold-copay-select-2-4wghz,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
57,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-silver-plan-003-yjd3g,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
58,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-silver-plan-001-tmlaz,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
59,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-keystone-hmo-gold-n2qsk,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
60,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-keystone-hmo-gold-fhovk,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
61,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-silver-plan-002-tjv74,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
62,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-silver-plan-004-9j5m6,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
63,http://www.healthpocket.com/individual-health-insurance/plan/2015-freedom-life-insurance-ehb-2015-ip-pa-flic-utcs9,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
64,http://www.healthpocket.com/individual-health-insurance/plan/2015-unitedhealthcare-life-insurance-company-platinum-copay-select-vtaa5,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
65,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-keystone-hmo-platinum-bzxed,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
66,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-keystone-hmo-platinum-zytw5,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
67,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-personal-choice-ppo-gold-qfcqr,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
68,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-personal-choice-ppo-gold-vwcim,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
69,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-blue-cross-gold-a-multi-state-plan-6tiwq,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
70,http://www.healthpocket.com/individual-health-insurance/plan/2015-celtic-insurance-company-celtic-health-plan-qip3r,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
71,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-gold-plan-002-r2avz,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
72,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-personal-choice-ppo-platinum-z53tl,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
73,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-personal-choice-ppo-platinum-qkhe5,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
74,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-personal-choice-ppo-platinum-complete-j3tmb,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
75,http://www.healthpocket.com/individual-health-insurance/plan/2015-independence-blue-cross-personal-choice-ppo-platinum-complete-se3i6,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
76,http://www.healthpocket.com/individual-health-insurance/plan/2015-assurant-health-assurant-health-platinum-plan-002-lsypz,${price},${plan_name},${plan_id},${metal},${plan_type},${deductible},${oop},${benefits},${brochure}
